International	LABEL_0
Classification	LABEL_0
of	LABEL_1
Sleep	LABEL_0
Disord	LABEL_1
Third	LABEL_0
Edition	LABEL_0
CI	LABEL_1
S	LABEL_0
ers	LABEL_1
D3	LABEL_1
American	LABEL_1
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1
International	LABEL_0
Classification	LABEL_0
of	LABEL_0
Sleep	LABEL_0
Disord	LABEL_0
Third	LABEL_0
Edition	LABEL_0
CI	LABEL_1
S	LABEL_0
ers	LABEL_1
D3	LABEL_0
American	LABEL_1
Academy	LABEL_1
of	LABEL_0
Sleep	LABEL_0
Medicine	LABEL_1

Copyright	LABEL_1
©	LABEL_1
2014	LABEL_0
American	LABEL_1
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_0
Medicine	LABEL_1
,	LABEL_1
2510	LABEL_1
North	LABEL_1
Frontage	LABEL_1
Road	LABEL_0
,	LABEL_1
Darien	LABEL_1
,	LABEL_1
IL	LABEL_1
60561	LABEL_0
,	LABEL_1
U.S.A.	LABEL_0
Copies	LABEL_1
of	LABEL_1
the	LABEL_1
manual	LABEL_0
are	LABEL_0
available	LABEL_1
from	LABEL_1
the	LABEL_1
American	LABEL_1
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1
in	LABEL_0
the	LABEL_1
U.S.A.	LABEL_1
All	LABEL_0
rights	LABEL_0
reserved	LABEL_1
.	LABEL_0

Unless	LABEL_0
authorized	LABEL_0
in	LABEL_0
writing	LABEL_0
by	LABEL_1
the	LABEL_1
AASM	LABEL_1
,	LABEL_1
no	LABEL_0
portion	LABEL_0
of	LABEL_1
this	LABEL_1
book	LABEL_0
may	LABEL_1
be	LABEL_0
reproduced	LABEL_0
or	LABEL_0
used	LABEL_0
in	LABEL_1
a	LABEL_1
manner	LABEL_1
inconsistent	LABEL_0
with	LABEL_1
the	LABEL_1
copyright	LABEL_1
.	LABEL_0

This	LABEL_0
applies	LABEL_1
to	LABEL_1
unauthorized	LABEL_1
reproductions	LABEL_0
in	LABEL_1
any	LABEL_1
form	LABEL_0
,	LABEL_1
including	LABEL_1
computer	LABEL_1
programs	LABEL_0
.	LABEL_0

Correspondence	LABEL_1
regarding	LABEL_0
copyright	LABEL_1
permissions	LABEL_0
should	LABEL_1
be	LABEL_1
directed	LABEL_1
to	LABEL_0
the	LABEL_1
Executive	LABEL_0
Director	LABEL_1
,	LABEL_1
American	LABEL_1
Academy	LABEL_1
of	LABEL_0
Sleep	LABEL_0
Medicine	LABEL_1
,	LABEL_1
2510	LABEL_1
North	LABEL_0
Frontage	LABEL_1
Road	LABEL_0
,	LABEL_1
Darien	LABEL_0
,	LABEL_1
IL	LABEL_1
60561	LABEL_0
,	LABEL_0
U.S.A.	LABEL_0
Translations	LABEL_1
to	LABEL_0
other	LABEL_1
languages	LABEL_0
must	LABEL_1
be	LABEL_0
authorized	LABEL_1
by	LABEL_1
the	LABEL_0
American	LABEL_1
Academy	LABEL_0
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1
,	LABEL_1
U.S.A.	LABEL_0
Recommended	LABEL_1
Citation	LABEL_1
American	LABEL_1
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_0
Medicine	LABEL_1
.	LABEL_0

International	LABEL_0
classification	LABEL_0
of	LABEL_1
sleep	LABEL_1
disorders	LABEL_1
,	LABEL_1
3rd	LABEL_1
ed	LABEL_1
.	LABEL_0

Darien	LABEL_0
,	LABEL_1
IL	LABEL_1
:	LABEL_0
American	LABEL_1
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_0
Medicine	LABEL_0
,	LABEL_1
2014	LABEL_1
.	LABEL_0

International	LABEL_0
classification	LABEL_0
of	LABEL_1
sleep	LABEL_1
disorders	LABEL_1
,	LABEL_1
3rd	LABEL_1
ed	LABEL_1
.	LABEL_0

American	LABEL_1
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1
.	LABEL_0

