International	LABEL_1
Classification	LABEL_0
of	LABEL_1
Sleep	LABEL_1
Disord	LABEL_1
Third	LABEL_0
Edition	LABEL_0
CI	LABEL_1
S	LABEL_1
ers	LABEL_1
D3	LABEL_0
American	LABEL_0
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1
International	LABEL_0
Classification	LABEL_0
of	LABEL_1
Sleep	LABEL_1
Disord	LABEL_1
Third	LABEL_1
Edition	LABEL_1
CI	LABEL_1
S	LABEL_1
ers	LABEL_1
D3	LABEL_0
American	LABEL_1
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1

Copyright	LABEL_1
©	LABEL_1
2014	LABEL_1
American	LABEL_0
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_0
,	LABEL_1
2510	LABEL_1
North	LABEL_1
Frontage	LABEL_1
Road	LABEL_0
,	LABEL_1
Darien	LABEL_0
,	LABEL_1
IL	LABEL_1
60561	LABEL_1
,	LABEL_1
U.S.A.	LABEL_1
Copies	LABEL_0
of	LABEL_1
the	LABEL_1
manual	LABEL_0
are	LABEL_1
available	LABEL_1
from	LABEL_0
the	LABEL_1
American	LABEL_0
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1
in	LABEL_1
the	LABEL_1
U.S.A.	LABEL_1
All	LABEL_1
rights	LABEL_1
reserved	LABEL_1
.	LABEL_1

Unless	LABEL_1
authorized	LABEL_1
in	LABEL_1
writing	LABEL_1
by	LABEL_1
the	LABEL_1
AASM	LABEL_0
,	LABEL_1
no	LABEL_1
portion	LABEL_1
of	LABEL_1
this	LABEL_1
book	LABEL_0
may	LABEL_1
be	LABEL_1
reproduced	LABEL_0
or	LABEL_1
used	LABEL_1
in	LABEL_1
a	LABEL_1
manner	LABEL_1
inconsistent	LABEL_1
with	LABEL_1
the	LABEL_1
copyright	LABEL_1
.	LABEL_1

This	LABEL_1
applies	LABEL_1
to	LABEL_1
unauthorized	LABEL_1
reproductions	LABEL_0
in	LABEL_1
any	LABEL_1
form	LABEL_1
,	LABEL_1
including	LABEL_1
computer	LABEL_1
programs	LABEL_1
.	LABEL_1

Correspondence	LABEL_1
regarding	LABEL_1
copyright	LABEL_1
permissions	LABEL_1
should	LABEL_1
be	LABEL_1
directed	LABEL_1
to	LABEL_0
the	LABEL_1
Executive	LABEL_1
Director	LABEL_1
,	LABEL_1
American	LABEL_0
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_0
,	LABEL_1
2510	LABEL_1
North	LABEL_0
Frontage	LABEL_1
Road	LABEL_1
,	LABEL_1
Darien	LABEL_0
,	LABEL_1
IL	LABEL_1
60561	LABEL_0
,	LABEL_1
U.S.A.	LABEL_1
Translations	LABEL_1
to	LABEL_1
other	LABEL_1
languages	LABEL_1
must	LABEL_1
be	LABEL_1
authorized	LABEL_1
by	LABEL_1
the	LABEL_1
American	LABEL_1
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_0
Medicine	LABEL_0
,	LABEL_1
U.S.A.	LABEL_0
Recommended	LABEL_0
Citation	LABEL_1
American	LABEL_0
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1
.	LABEL_1

International	LABEL_1
classification	LABEL_0
of	LABEL_1
sleep	LABEL_1
disorders	LABEL_1
,	LABEL_1
3rd	LABEL_1
ed	LABEL_0
.	LABEL_1

Darien	LABEL_0
,	LABEL_1
IL	LABEL_1
:	LABEL_1
American	LABEL_0
Academy	LABEL_1
of	LABEL_0
Sleep	LABEL_1
Medicine	LABEL_1
,	LABEL_1
2014	LABEL_1
.	LABEL_1

International	LABEL_1
classification	LABEL_0
of	LABEL_1
sleep	LABEL_1
disorders	LABEL_1
,	LABEL_1
3rd	LABEL_1
ed	LABEL_0
.	LABEL_1

American	LABEL_0
Academy	LABEL_1
of	LABEL_1
Sleep	LABEL_1
Medicine	LABEL_1
.	LABEL_1

Includes	LABEL_1
bibliographies	LABEL_0
and	LABEL_1
index	LABEL_1
.	LABEL_1
.	LABEL_1

Sleep	LABEL_1
Disorders	LABEL_0
–	LABEL_1
Classification	LABEL_0
.	LABEL_1

2	LABEL_1
.	LABEL_1
Sleep	LABEL_1
Disorders	LABEL_1
–	LABEL_1
Diagnosis	LABEL_1
ISBN	LABEL_1
:	LABEL_1
0991543416	LABEL_1
(	LABEL_1
print	LABEL_1
)	LABEL_0
ISBN	LABEL_1
:	LABEL_1
0991543408	LABEL_1
(	LABEL_1
online	LABEL_1
)	LABEL_1

In	LABEL_1
memory	LABEL_1
of	LABEL_1
Peter	LABEL_1
Hauri	LABEL_1
,	LABEL_1
PhD	LABEL_1
mentor	LABEL_1
,	LABEL_1
colleague	LABEL_1
and	LABEL_1
friend	LABEL_0
Table	LABEL_1
of	LABEL_1
Contents	LABEL_1
About	LABEL_1
the	LABEL_1
Editor	LABEL_1
8	LABEL_1
Editor	LABEL_1
’s	LABEL_1
Notes	LABEL_1
9	LABEL_1
Acknowledgments10	LABEL_1
Introduction13	LABEL_1
Insomnia19	LABEL_1
Chronic	LABEL_1
Insomnia	LABEL_1
Disorder	LABEL_1

21	LABEL_1
Short	LABEL_1
-	LABEL_1
Term	LABEL_1
Insomnia	LABEL_1
Disorder41	LABEL_1
Other	LABEL_1
Insomnia	LABEL_1
Disorder46	LABEL_1
ISOLATED	LABEL_1
SYMPTOMS	LABEL_1
AND	LABEL_1
NORMAL	LABEL_1
VARIANTS	LABEL_1
Excessive	LABEL_1
Time	LABEL_0
in	LABEL_1
Bed47	LABEL_0
Short	LABEL_1
Sleeper47	LABEL_1
Sleep	LABEL_1
Related	LABEL_1
Breathing	LABEL_1
Disorders	LABEL_1
49	LABEL_1
OBSTRUCTIVE	LABEL_1
SLEEP	LABEL_0
APNEA	LABEL_1
DISORDERS	LABEL_1
Obstructive	LABEL_1
Sleep	LABEL_1
Apnea	LABEL_1
,	LABEL_1
Adult	LABEL_1

53	LABEL_1
Obstructive	LABEL_1
Sleep	LABEL_1
Apnea	LABEL_1
,	LABEL_1
